id,score1,score2,score3,final_score,school_name
4831,6.9,6.9,7.0,6.9,Trường THCS Đoàn Thị Điểm
4832,3.6,2.9,6.0,4.2,Trường THCS Nguyễn Du
4833,8.6,8.5,8.8,8.6,Trường THPT Nguyễn Thị Minh Khai
4834,7.0,6.8,8.1,7.3,Trường THCS Nguyễn Du
4835,8.3,8.0,8.3,8.2,Trường THCS Trần Văn Ơn
4836,6.9,6.6,7.8,7.1,Trường THCS Trần Văn Ơn
4837,7.3,6.7,6.7,6.9,Trường THCS Á Châu
4838,6.8,6.3,6.9,6.7,Trường THCS Trần Văn Ơn
4839,7.8,7.9,8.1,7.9,Trường THPT Nguyễn Thị Minh Khai
4840,9.2,9.5,9.8,9.5,Trường THCS Lê Quý Đôn
4841,5.6,5.8,6.3,5.9,Trường THPT Lê Quý Đôn
4842,7.5,7.6,7.7,7.6,Trường THPT Bùi Thị Xuân
4843,7.7,7.6,8.1,7.8,THPT Nguyễn Hữu Cầu
4844,6.4,5.9,6.1,6.1,Trường THCS Trần Văn Ơn
4845,4.2,5.7,5.6,5.2,Trường THPT Mạc Đĩnh Chi
4846,9.2,9.2,9.1,9.2,Trường THCS Lê Quý Đôn
4847,9.9,9.7,9.7,9.8,Trường THPT Gia Định
4848,6.9,6.8,7.2,7.0,Trường THPT Bùi Thị Xuân
4849,9.0,8.4,8.7,8.7,Trường THCS Nguyễn Hữu Thọ
4850,6.1,6.3,6.7,6.4,Trường THCS Á Châu
4851,8.3,8.3,8.0,8.2,Trường THCS Nguyễn Hữu Thọ
4852,7.8,8.1,8.1,8.0,Trường THPT Bùi Thị Xuân
4853,8.8,8.3,8.8,8.6,Trường THCS Colette
4854,6.9,7.8,6.9,7.2,Trường THCS Nguyễn Hữu Thọ
4855,7.0,6.3,7.6,7.0,Trường THCS Nguyễn Du
4856,5.1,3.7,4.9,4.6,Trường THCS Bạch Đằng
4857,8.8,9.2,9.4,9.1,Trường THPT Gia Định
4858,6.8,6.9,7.7,7.1,Trường THPT Trần Phú
4859,4.6,3.7,5.6,4.6,Trường THCS Á Châu
4860,7.0,6.6,6.6,6.7,Trường THPT Gia Định
4861,8.7,8.6,8.9,8.7,Trường THPT Bùi Thị Xuân
4862,6.1,2.6,3.7,4.1,Trường THPT Mạc Đĩnh Chi
4863,8.4,8.0,8.4,8.3,Trường THCS Hai Bà Trưng
4864,5.4,6.0,5.3,5.6,Trường THCS Bạch Đằng
4865,9.0,8.8,9.3,9.0,Trường THPT Nguyễn Thị Minh Khai
4866,9.4,9.6,9.1,9.4,Trường THPT Nguyễn Thị Minh Khai
4867,7.3,8.0,7.5,7.6,Trường THPT Nguyễn Hữu Huân
4868,8.4,8.1,8.4,8.3,Trường THCS Đoàn Thị Điểm
4869,4.1,5.0,3.9,4.3,Trường THPT Nguyễn Hữu Huân
4870,9.3,9.2,9.1,9.2,Trường THPT Nguyễn Thị Minh Khai
4871,5.6,5.6,6.3,5.8,Trường THCS Đoàn Thị Điểm
4872,8.7,8.6,8.8,8.7,Trường THPT Nguyễn Thượng Hiền
4873,9.4,9.4,9.3,9.4,Trường THCS Lê Quý Đôn
4874,8.3,7.7,8.3,8.1,Trường THPT Trần Phú
4875,10.0,9.7,9.8,9.8,Trường THCS Nguyễn Hữu Thọ
4876,7.4,7.0,7.3,7.2,THPT Nguyễn Hữu Cầu
4877,7.7,7.6,7.3,7.5,Trường THPT Nguyễn Hữu Huân
4878,5.2,5.3,6.2,5.6,Trường THPT Mạc Đĩnh Chi
4879,3.3,4.9,5.2,4.5,THPT Nguyễn Hữu Cầu
4880,6.9,6.1,7.2,6.7,THPT Nguyễn Hữu Cầu
4881,6.9,6.8,7.6,7.1,Trường THCS Đoàn Thị Điểm
4882,7.6,7.3,8.3,7.7,Trường THCS Việt Úc
4883,5.1,6.1,5.6,5.6,Trường THPT Mạc Đĩnh Chi
4884,8.9,8.4,8.6,8.6,Trường THCS Colette
4885,5.9,6.3,6.4,6.2,Trường THCS Bạch Đằng
4886,7.2,6.7,7.2,7.0,Trường THPT Mạc Đĩnh Chi
4887,8.6,8.7,8.8,8.7,Trường THPT Gia Định
4888,7.4,6.6,7.0,7.0,Trường THPT Trần Phú
4889,6.3,6.1,6.0,6.1,Trường THPT Bùi Thị Xuân
4890,4.5,2.2,5.0,3.9,Trường THPT Mạc Đĩnh Chi
4891,9.0,8.9,9.3,9.1,Trường THPT Nguyễn Thị Minh Khai
4892,8.1,8.3,8.8,8.4,Trường THPT Trần Phú
4893,6.1,5.7,5.9,5.9,Trường THPT Lê Quý Đôn
4894,6.8,7.3,7.8,7.3,Trường THCS Á Châu
4895,6.0,2.3,5.3,4.5,Trường THPT Lê Quý Đôn
4896,6.7,6.8,6.6,6.7,Trường THCS Bạch Đằng
4897,7.9,8.6,8.1,8.2,Trường THCS Nguyễn Du
4898,7.6,7.2,7.5,7.4,Trường THCS Đoàn Thị Điểm
4899,5.5,5.2,6.3,5.7,Trường THCS Á Châu
4900,6.2,5.9,6.3,6.1,Trường THCS Nguyễn Du
4901,6.7,6.7,7.2,6.9,Trường THPT Nguyễn Thượng Hiền
4902,6.9,7.4,7.5,7.3,THPT Nguyễn Hữu Cầu
4903,9.2,9.0,9.5,9.2,Trường THPT Gia Định
4904,8.4,8.1,8.0,8.2,Trường THPT Phú Nhuận
4905,7.5,6.9,7.0,7.1,Trường THCS Việt Úc
4906,7.2,7.3,7.0,7.2,Trường THCS Bạch Đằng
4907,10.0,9.7,9.7,9.8,Trường THPT Gia Định
4908,8.8,8.8,8.6,8.7,Trường THCS Trần Văn Ơn
4909,7.7,7.4,8.1,7.7,Trường THCS Bạch Đằng
4910,6.3,6.0,5.9,6.1,Trường THCS Lê Quý Đôn
4911,7.5,7.8,7.4,7.6,Trường THPT Bùi Thị Xuân
4912,4.2,3.3,4.1,3.9,Trường THCS Nguyễn Du
4913,9.3,8.8,9.4,9.2,Trường THCS Lê Quý Đôn
4914,5.9,5.3,5.8,5.7,Trường THCS Hai Bà Trưng
4915,5.9,5.9,5.6,5.8,Trường THCS Nguyễn Du
4916,6.2,6.1,7.1,6.5,Trường THCS Nguyễn Du
4917,6.7,6.9,7.4,7.0,Trường THPT Mạc Đĩnh Chi
4918,8.6,7.9,8.2,8.2,Trường THCS Lê Quý Đôn
4919,6.9,6.7,7.5,7.0,Trường THCS Trần Văn Ơn
4920,6.7,6.0,6.3,6.3,Trường THCS Việt Úc
4921,7.0,7.2,7.0,7.1,THPT Nguyễn Hữu Cầu
4922,7.7,7.5,7.7,7.6,THPT Nguyễn Hữu Cầu
4923,7.3,7.5,7.6,7.5,Trường THCS Trần Văn Ơn
4924,7.0,6.7,7.2,7.0,Trường THCS Bạch Đằng
4925,7.7,7.3,7.8,7.6,Trường THCS Colette
4926,6.1,6.0,5.8,6.0,Trường THCS Việt Úc
4927,7.5,7.7,7.6,7.6,Trường THPT Trần Phú
4928,6.7,6.4,7.6,6.9,Trường THCS Bạch Đằng
4929,8.2,8.1,8.7,8.3,Trường THCS Lê Quý Đôn
4930,5.6,5.9,6.0,5.8,Trường THCS Đoàn Thị Điểm
4931,8.3,8.1,8.4,8.3,Trường THCS Colette
4932,8.5,8.4,9.0,8.6,Trường THCS Lê Quý Đôn
4933,9.7,9.3,9.3,9.4,Trường THCS Nguyễn Hữu Thọ
4934,8.7,8.7,8.8,8.7,Trường THPT Trần Phú
4935,7.4,7.9,7.7,7.7,Trường THPT Phú Nhuận
4936,7.7,7.3,7.6,7.5,Trường THCS Trần Văn Ơn
4937,8.7,8.6,8.8,8.7,Trường THCS Colette
4938,4.9,4.6,4.4,4.6,Trường THCS Nguyễn Du
4939,7.2,6.6,7.6,7.1,Trường THCS Á Châu
4940,8.0,8.4,8.5,8.3,Trường THCS Colette
4941,7.7,8.3,8.3,8.1,Trường THCS Nguyễn Hữu Thọ
4942,9.2,8.8,9.6,9.2,Trường THPT Gia Định
4943,8.4,8.7,9.0,8.7,Trường THCS Nguyễn Hữu Thọ
4944,6.6,7.1,6.7,6.8,Trường THPT Mạc Đĩnh Chi
4945,6.5,6.6,7.4,6.8,Trường THCS Trần Văn Ơn
4946,8.5,8.1,8.3,8.3,Trường THCS Việt Úc
4947,8.9,8.6,8.9,8.8,Trường THPT Bùi Thị Xuân
4948,8.8,8.5,8.8,8.7,Trường THCS Việt Úc
4949,6.0,6.6,6.4,6.3,Trường THCS Đoàn Thị Điểm
4950,7.4,7.1,7.6,7.4,Trường THCS Trần Văn Ơn
4951,7.8,8.0,8.6,8.1,Trường THPT Nguyễn Thị Minh Khai
4952,5.1,3.6,4.2,4.3,Trường THCS Nguyễn Du
4953,6.7,7.1,7.3,7.0,Trường THPT Mạc Đĩnh Chi
4954,7.8,7.5,7.8,7.7,Trường THPT Bùi Thị Xuân
4955,6.9,7.1,7.4,7.1,Trường THCS Nguyễn Du
4956,7.3,6.8,7.6,7.2,Trường THPT Mạc Đĩnh Chi
4957,8.8,8.7,9.3,8.9,Trường THCS Lê Quý Đôn
4958,7.7,7.9,7.6,7.7,Trường THCS Nguyễn Du
4959,8.6,8.7,8.7,8.7,Trường THCS Đoàn Thị Điểm
4960,7.4,7.8,7.8,7.7,Trường THPT Nguyễn Thượng Hiền
4961,6.6,5.8,6.4,6.3,Trường THCS Colette
4962,8.3,7.6,7.5,7.8,Trường THCS Á Châu
4963,9.9,9.6,10.0,9.8,Trường THPT Gia Định
4964,6.4,5.9,6.8,6.4,Trường THPT Nguyễn Thị Minh Khai
4965,3.4,2.3,4.3,3.3,Trường THCS Á Châu
4966,7.6,7.7,8.2,7.8,Trường THPT Nguyễn Hữu Huân
4967,8.2,8.0,8.5,8.2,Trường THCS Đoàn Thị Điểm
4968,9.5,9.1,9.2,9.3,Trường THCS Lê Quý Đôn
4969,8.7,8.7,8.9,8.8,Trường THPT Nguyễn Thượng Hiền
4970,10.0,9.7,9.8,9.8,Trường THPT Gia Định
4971,6.4,6.1,6.0,6.2,Trường THPT Gia Định
4972,9.2,8.9,9.4,9.2,Trường THCS Colette
4973,8.4,8.0,7.8,8.1,Trường THPT Nguyễn Thị Minh Khai
4974,9.5,8.7,9.4,9.2,Trường THCS Lê Quý Đôn
4975,9.3,9.4,9.4,9.4,Trường THCS Lê Quý Đôn
4976,8.7,8.6,8.9,8.7,Trường THPT Gia Định
4977,5.0,4.3,5.2,4.8,Trường THPT Lê Quý Đôn
4978,9.3,9.1,9.1,9.2,Trường THPT Phú Nhuận
4979,6.1,3.6,6.1,5.3,Trường THCS Đoàn Thị Điểm
4980,7.1,6.5,7.0,6.9,THPT Nguyễn Hữu Cầu
4981,6.1,5.4,6.3,5.9,THPT Nguyễn Hữu Cầu
4982,8.9,8.7,9.1,8.9,Trường THCS Lê Quý Đôn
4983,6.0,5.9,6.0,6.0,Trường THCS Đoàn Thị Điểm
4984,8.7,8.4,8.8,8.6,Trường THCS Á Châu
4985,7.0,7.0,7.5,7.2,Trường THCS Bạch Đằng
4986,7.6,6.9,7.8,7.4,Trường THPT Nguyễn Thượng Hiền
4987,9.8,9.8,9.9,9.8,Trường THCS Nguyễn Hữu Thọ
4988,8.6,8.4,8.8,8.6,Trường THCS Colette
4989,9.7,9.8,9.7,9.7,Trường THPT Nguyễn Thượng Hiền
4990,7.8,7.2,8.1,7.7,Trường THPT Trần Phú
4991,8.3,7.9,8.2,8.1,Trường THCS Nguyễn Hữu Thọ
4992,8.3,7.9,8.4,8.2,Trường THPT Nguyễn Thị Minh Khai
4993,6.8,6.6,7.0,6.8,Trường THPT Lê Quý Đôn
4994,4.1,3.9,5.1,4.4,Trường THPT Nguyễn Hữu Huân
4995,8.2,8.4,8.4,8.3,Trường THCS Đoàn Thị Điểm
4996,7.5,7.9,7.8,7.7,Trường THCS Việt Úc
4997,6.9,7.3,7.7,7.3,Trường THPT Nguyễn Thượng Hiền
4998,8.6,8.7,8.4,8.6,Trường THCS Colette
4999,9.9,9.7,10.0,9.9,Trường THPT Nguyễn Thị Minh Khai
5000,8.7,9.1,8.8,8.9,Trường THCS Colette
5001,5.9,5.6,6.4,6.0,Trường THCS Hai Bà Trưng
5002,9.7,9.8,10.0,9.8,Trường THPT Gia Định
5003,8.9,8.6,9.3,8.9,Trường THCS Lê Quý Đôn
5004,7.6,7.7,7.8,7.7,Trường THCS Nguyễn Hữu Thọ
5005,7.8,8.1,7.4,7.8,Trường THCS Lê Quý Đôn
5006,7.9,8.0,8.3,8.1,Trường THPT Mạc Đĩnh Chi
5007,5.7,6.5,6.2,6.1,Trường THPT Trần Phú
5008,7.7,8.1,8.0,7.9,Trường THCS Đoàn Thị Điểm
5009,8.6,8.7,8.7,8.7,Trường THCS Colette
5010,4.3,4.6,5.0,4.6,Trường THCS Nguyễn Du
5011,7.5,6.9,8.0,7.5,Trường THPT Mạc Đĩnh Chi
5012,7.0,6.9,7.9,7.3,THPT Nguyễn Hữu Cầu
5013,8.3,8.1,8.2,8.2,Trường THCS Nguyễn Hữu Thọ
5014,9.7,9.6,10.0,9.8,Trường THPT Gia Định
5015,7.9,7.9,8.3,8.0,Trường THPT Nguyễn Thượng Hiền
5016,9.6,9.8,10.0,9.8,Trường THPT Nguyễn Thị Minh Khai
5017,9.3,9.1,9.5,9.3,Trường THPT Nguyễn Thượng Hiền
5018,4.6,3.0,4.9,4.2,Trường THPT Lê Quý Đôn
5019,8.2,8.1,8.2,8.2,Trường THPT Phú Nhuận
5020,7.2,7.2,7.0,7.1,Trường THCS Nguyễn Hữu Thọ
5021,8.3,8.3,8.3,8.3,Trường THCS Colette
5022,7.4,7.7,8.0,7.7,Trường THPT Trần Phú
5023,6.7,5.5,5.9,6.0,Trường THPT Lê Quý Đôn
5024,8.6,8.2,9.2,8.7,Trường THPT Nguyễn Thượng Hiền
5025,9.9,9.8,9.9,9.9,Trường THPT Nguyễn Thị Minh Khai
5026,7.9,7.6,7.4,7.6,THPT Nguyễn Hữu Cầu
5027,6.2,5.6,6.8,6.2,Trường THPT Lê Quý Đôn
5028,6.5,5.9,6.2,6.2,THPT Nguyễn Hữu Cầu
5029,6.1,5.6,6.3,6.0,Trường THPT Lê Quý Đôn
5030,8.7,8.5,8.5,8.6,Trường THCS Hai Bà Trưng
5031,6.3,5.4,5.8,5.8,Trường THPT Trần Phú
5032,5.0,4.0,4.7,4.6,Trường THCS Đoàn Thị Điểm
5033,7.3,7.3,7.6,7.4,Trường THCS Việt Úc
5034,9.2,8.9,9.3,9.1,Trường THCS Colette
5035,7.0,7.4,8.0,7.5,Trường THPT Mạc Đĩnh Chi
5036,7.1,6.8,6.8,6.9,Trường THPT Mạc Đĩnh Chi
5037,8.6,8.2,8.7,8.5,Trường THPT Bùi Thị Xuân
5038,8.7,8.7,8.9,8.8,Trường THPT Nguyễn Thị Minh Khai
5039,9.1,8.5,9.3,9.0,Trường THCS Việt Úc
5040,8.0,8.0,8.2,8.1,Trường THCS Lê Quý Đôn
5041,8.3,8.1,8.1,8.2,Trường THPT Trần Phú
5042,8.6,8.5,8.8,8.6,Trường THPT Nguyễn Thượng Hiền
5043,5.5,5.6,5.7,5.6,Trường THCS Việt Úc
5044,8.7,8.5,8.9,8.7,Trường THPT Nguyễn Hữu Huân
5045,5.8,5.6,6.3,5.9,Trường THPT Nguyễn Thị Minh Khai
5046,7.1,7.0,7.2,7.1,THPT Nguyễn Hữu Cầu
5047,9.8,9.2,9.3,9.4,Trường THPT Nguyễn Thượng Hiền
5048,4.6,3.8,4.1,4.2,Trường THPT Bùi Thị Xuân
5049,7.2,6.9,7.0,7.0,THPT Nguyễn Hữu Cầu
5050,7.5,7.0,8.1,7.5,Trường THCS Trần Văn Ơn
5051,8.9,8.6,9.0,8.8,Trường THCS Nguyễn Hữu Thọ
5052,9.7,9.5,10.0,9.7,Trường THPT Nguyễn Thị Minh Khai
5053,8.3,7.9,8.2,8.1,Trường THPT Nguyễn Thượng Hiền
5054,8.4,8.3,8.8,8.5,Trường THPT Phú Nhuận
5055,6.2,5.7,5.8,5.9,Trường THCS Hai Bà Trưng
5056,5.5,3.1,5.4,4.7,THPT Nguyễn Hữu Cầu
5057,6.2,6.8,6.9,6.6,Trường THPT Trần Phú
5058,9.2,9.1,9.3,9.2,Trường THPT Nguyễn Thị Minh Khai
5059,7.1,6.7,7.2,7.0,Trường THPT Phú Nhuận
5060,8.2,8.0,8.2,8.1,Trường THCS Nguyễn Hữu Thọ
5061,9.8,9.7,9.9,9.8,Trường THPT Nguyễn Thượng Hiền
5062,9.0,8.7,9.5,9.1,Trường THPT Nguyễn Thượng Hiền
5063,6.1,5.0,6.0,5.7,Trường THPT Mạc Đĩnh Chi
5064,7.7,7.4,7.7,7.6,Trường THCS Trần Văn Ơn
5065,8.4,8.5,8.5,8.5,Trường THCS Trần Văn Ơn
5066,8.7,8.1,8.7,8.5,Trường THPT Nguyễn Thượng Hiền
5067,6.9,5.7,6.1,6.2,Trường THCS Bạch Đằng
5068,7.4,7.2,6.9,7.2,Trường THCS Nguyễn Du
5069,7.4,7.8,7.9,7.7,Trường THPT Phú Nhuận
5070,9.2,9.5,8.9,9.2,Trường THPT Nguyễn Thượng Hiền
5071,7.9,7.6,7.6,7.7,Trường THPT Phú Nhuận
5072,4.0,2.9,4.7,3.9,Trường THCS Đoàn Thị Điểm
5073,7.6,7.4,7.4,7.5,Trường THCS Trần Văn Ơn
5074,8.2,8.1,8.3,8.2,Trường THCS Hai Bà Trưng
5075,6.4,5.2,6.3,6.0,Trường THPT Gia Định
5076,7.2,7.2,6.8,7.1,Trường THCS Nguyễn Du
5077,7.0,7.1,7.1,7.1,Trường THCS Đoàn Thị Điểm
5078,9.6,9.3,9.3,9.4,Trường THPT Gia Định
5079,4.0,3.3,5.1,4.1,Trường THCS Bạch Đằng
5080,8.8,9.1,8.9,8.9,Trường THCS Việt Úc
5081,7.8,7.6,7.3,7.6,Trường THCS Bạch Đằng
5082,7.7,7.9,7.8,7.8,THPT Nguyễn Hữu Cầu
5083,4.7,4.8,5.8,5.1,Trường THCS Đoàn Thị Điểm
5084,7.5,7.5,7.4,7.5,Trường THCS Lê Quý Đôn
5085,5.7,5.7,5.5,5.6,Trường THPT Lê Quý Đôn
5086,6.1,5.9,5.4,5.8,Trường THPT Phú Nhuận
5087,8.2,8.3,8.3,8.3,Trường THCS Colette
5088,6.9,6.2,7.1,6.7,Trường THPT Nguyễn Hữu Huân
5089,8.3,7.9,8.6,8.3,Trường THCS Colette
5090,4.7,3.8,4.8,4.4,Trường THPT Lê Quý Đôn
5091,9.1,9.4,9.2,9.2,Trường THPT Gia Định
5092,7.5,7.5,7.9,7.6,Trường THPT Mạc Đĩnh Chi
5093,6.7,7.3,7.2,7.1,Trường THCS Bạch Đằng
5094,5.9,5.5,5.7,5.7,Trường THPT Lê Quý Đôn
5095,6.9,6.4,7.1,6.8,Trường THCS Lê Quý Đôn
5096,5.9,4.0,4.9,4.9,Trường THPT Lê Quý Đôn
5097,8.3,8.4,8.0,8.2,Trường THPT Nguyễn Thượng Hiền
5098,8.1,8.2,8.4,8.2,Trường THCS Lê Quý Đôn
5099,7.0,6.4,6.3,6.6,THPT Nguyễn Hữu Cầu
5100,8.3,8.1,8.4,8.3,Trường THCS Trần Văn Ơn
5101,8.5,8.2,8.8,8.5,Trường THPT Gia Định
5102,6.0,5.4,6.3,5.9,Trường THCS Lê Quý Đôn
5103,3.3,4.8,5.7,4.6,THPT Nguyễn Hữu Cầu
5104,7.2,6.9,6.9,7.0,Trường THCS Hai Bà Trưng
5105,8.4,8.2,8.4,8.3,Trường THPT Bùi Thị Xuân
5106,7.0,6.7,7.5,7.1,Trường THCS Việt Úc
5107,8.2,7.9,8.2,8.1,Trường THPT Trần Phú
5108,6.2,6.1,6.2,6.2,Trường THCS Nguyễn Du
5109,8.2,8.1,8.4,8.2,Trường THPT Nguyễn Thượng Hiền
5110,9.1,9.1,9.3,9.2,Trường THPT Nguyễn Thượng Hiền
5111,9.5,9.1,9.2,9.3,Trường THPT Nguyễn Thượng Hiền
5112,7.1,7.1,7.2,7.1,Trường THPT Nguyễn Thị Minh Khai
5113,8.1,8.1,8.0,8.1,Trường THPT Nguyễn Thị Minh Khai
5114,8.2,7.6,7.5,7.8,Trường THCS Lê Quý Đôn
5115,8.8,9.1,9.5,9.1,Trường THPT Gia Định
5116,9.1,9.2,9.3,9.2,Trường THCS Việt Úc
5117,9.3,9.3,9.4,9.3,Trường THPT Nguyễn Thượng Hiền
5118,9.7,9.8,10.0,9.8,Trường THCS Lê Quý Đôn
5119,10.0,9.7,9.9,9.9,Trường THCS Colette
5120,8.3,8.2,8.3,8.3,Trường THCS Trần Văn Ơn
5121,8.8,8.6,8.6,8.7,Trường THCS Colette
5122,7.3,7.5,7.3,7.4,Trường THCS Lê Quý Đôn
5123,8.2,8.3,8.3,8.3,Trường THCS Trần Văn Ơn
5124,5.9,5.7,5.9,5.8,Trường THCS Nguyễn Du
5125,8.7,8.6,8.5,8.6,Trường THPT Gia Định
5126,7.0,6.6,7.0,6.9,Trường THCS Trần Văn Ơn
5127,7.1,6.9,7.3,7.1,Trường THPT Nguyễn Hữu Huân
5128,5.7,5.8,6.1,5.9,Trường THPT Phú Nhuận
5129,7.1,6.7,8.0,7.3,Trường THCS Á Châu
5130,6.6,7.0,6.5,6.7,Trường THPT Phú Nhuận
5131,8.7,8.7,8.9,8.8,Trường THPT Bùi Thị Xuân
5132,8.1,7.8,8.1,8.0,Trường THCS Trần Văn Ơn
5133,8.5,8.6,8.9,8.7,Trường THPT Nguyễn Hữu Huân
5134,9.0,9.1,9.3,9.1,Trường THPT Nguyễn Thị Minh Khai
5135,8.6,8.6,8.9,8.7,Trường THPT Nguyễn Thị Minh Khai
5136,9.0,8.4,9.0,8.8,Trường THPT Lê Quý Đôn
5137,9.4,9.3,9.7,9.5,Trường THCS Colette
5138,7.5,6.7,7.3,7.2,Trường THCS Nguyễn Hữu Thọ
5139,6.9,6.7,6.9,6.8,Trường THCS Việt Úc
5140,3.9,4.3,5.7,4.6,Trường THCS Đoàn Thị Điểm
5141,8.0,8.2,8.5,8.2,Trường THPT Bùi Thị Xuân
5142,5.4,6.1,5.7,5.7,Trường THCS Trần Văn Ơn
5143,7.1,7.2,7.7,7.3,Trường THPT Nguyễn Thượng Hiền
5144,8.3,8.2,8.1,8.2,Trường THPT Nguyễn Thị Minh Khai
5145,9.1,9.3,9.1,9.2,Trường THCS Lê Quý Đôn
5146,8.6,8.4,8.5,8.5,Trường THCS Lê Quý Đôn
5147,7.8,7.3,7.7,7.6,Trường THCS Lê Quý Đôn
5148,6.8,6.3,7.5,6.9,Trường THCS Bạch Đằng
5149,5.7,5.5,6.6,5.9,Trường THCS Hai Bà Trưng
5150,7.1,7.0,6.9,7.0,Trường THPT Phú Nhuận
5151,5.7,5.5,6.3,5.8,Trường THCS Nguyễn Du
5152,7.4,7.9,7.5,7.6,Trường THCS Hai Bà Trưng
5153,7.2,6.8,7.4,7.1,Trường THPT Mạc Đĩnh Chi
5154,4.6,4.2,2.8,3.9,Trường THCS Đoàn Thị Điểm
5155,8.5,8.7,8.7,8.6,Trường THCS Hai Bà Trưng
5156,7.2,7.0,7.3,7.2,Trường THCS Việt Úc
5157,7.2,6.3,7.0,6.8,Trường THCS Việt Úc
5158,8.8,9.0,9.4,9.1,Trường THPT Nguyễn Thượng Hiền
5159,6.4,5.4,5.9,5.9,Trường THPT Lê Quý Đôn
5160,8.9,9.0,9.0,9.0,Trường THCS Nguyễn Hữu Thọ
5161,7.6,7.4,8.0,7.7,Trường THCS Á Châu
5162,7.8,7.7,7.9,7.8,Trường THCS Nguyễn Hữu Thọ
5163,9.3,8.9,9.4,9.2,Trường THCS Lê Quý Đôn
5164,7.8,6.8,7.6,7.4,Trường THPT Phú Nhuận
5165,8.5,8.7,8.6,8.6,Trường THPT Phú Nhuận
5166,5.2,5.3,4.9,5.1,Trường THPT Lê Quý Đôn
5167,7.8,7.3,7.5,7.5,Trường THCS Trần Văn Ơn
5168,8.4,8.2,8.6,8.4,Trường THPT Trần Phú
5169,7.6,7.3,7.6,7.5,Trường THPT Nguyễn Thị Minh Khai
5170,8.2,7.9,8.9,8.3,Trường THPT Nguyễn Thị Minh Khai
5171,7.9,8.0,8.6,8.2,Trường THCS Đoàn Thị Điểm
5172,5.0,3.2,4.7,4.3,Trường THCS Nguyễn Du
5173,6.9,7.0,7.4,7.1,Trường THCS Lê Quý Đôn
5174,7.5,7.5,7.4,7.5,Trường THCS Hai Bà Trưng
5175,8.4,8.4,8.7,8.5,Trường THPT Nguyễn Thị Minh Khai
5176,9.0,9.2,9.7,9.3,Trường THCS Lê Quý Đôn
5177,6.5,5.8,5.8,6.0,Trường THCS Nguyễn Du
5178,8.7,8.7,8.6,8.7,Trường THCS Hai Bà Trưng
5179,2.8,4.2,4.8,3.9,Trường THPT Lê Quý Đôn
5180,8.0,7.6,8.2,7.9,Trường THCS Hai Bà Trưng
5181,5.7,5.6,6.3,5.9,Trường THCS Bạch Đằng
5182,8.3,8.0,8.2,8.2,Trường THPT Gia Định
5183,8.8,8.5,8.9,8.7,Trường THCS Lê Quý Đôn
5184,4.5,3.6,5.1,4.4,Trường THCS Bạch Đằng
5185,7.0,6.8,6.9,6.9,Trường THPT Lê Quý Đôn
5186,8.7,9.4,9.8,9.3,Trường THCS Nguyễn Hữu Thọ
5187,6.2,5.6,5.2,5.7,Trường THCS Nguyễn Du
5188,4.8,4.7,4.8,4.8,Trường THPT Mạc Đĩnh Chi
5189,8.2,7.7,8.1,8.0,Trường THCS Lê Quý Đôn
5190,7.7,7.4,7.4,7.5,Trường THCS Trần Văn Ơn
5191,5.6,5.8,6.0,5.8,Trường THCS Đoàn Thị Điểm
5192,7.4,7.4,7.8,7.5,Trường THCS Colette
5193,4.6,4.1,5.0,4.6,Trường THPT Mạc Đĩnh Chi
5194,8.8,8.0,8.3,8.4,Trường THPT Nguyễn Thượng Hiền
5195,8.4,8.3,8.5,8.4,Trường THCS Trần Văn Ơn
5196,7.5,7.5,7.4,7.5,Trường THPT Trần Phú
5197,8.6,8.6,8.7,8.6,Trường THPT Nguyễn Hữu Huân
5198,4.9,5.2,3.5,4.5,Trường THPT Mạc Đĩnh Chi
5199,7.2,6.6,7.1,7.0,Trường THCS Hai Bà Trưng
5200,7.3,6.7,7.2,7.1,Trường THCS Hai Bà Trưng
5201,6.4,5.3,6.1,5.9,Trường THPT Nguyễn Hữu Huân
5202,7.6,7.5,7.8,7.6,Trường THCS Colette
5203,3.5,3.6,6.1,4.4,Trường THCS Đoàn Thị Điểm
5204,7.0,6.7,6.8,6.8,Trường THCS Việt Úc
5205,8.7,8.5,8.7,8.6,Trường THCS Colette
5206,6.1,5.7,6.4,6.1,Trường THCS Á Châu
5207,6.9,7.5,8.6,7.7,Trường THCS Lê Quý Đôn
5208,7.6,7.5,7.6,7.6,Trường THCS Lê Quý Đôn
5209,8.7,8.6,8.7,8.7,Trường THPT Nguyễn Thị Minh Khai
5210,9.2,9.3,9.3,9.3,Trường THCS Colette
5211,9.3,8.9,9.5,9.2,Trường THPT Gia Định
5212,7.7,7.8,7.5,7.7,Trường THCS Việt Úc
5213,7.3,6.1,7.0,6.8,Trường THCS Trần Văn Ơn
5214,7.0,6.7,7.7,7.1,Trường THCS Bạch Đằng
5215,6.2,5.6,6.2,6.0,THPT Nguyễn Hữu Cầu
5216,4.7,2.6,5.0,4.1,Trường THCS Đoàn Thị Điểm
5217,8.0,8.1,8.4,8.2,Trường THCS Bạch Đằng
5218,3.9,4.7,5.7,4.8,Trường THCS Đoàn Thị Điểm
5219,8.4,7.9,8.4,8.2,Trường THCS Colette
5220,8.3,8.1,8.2,8.2,Trường THPT Nguyễn Thị Minh Khai
