id,score1,score2,score3,final_score,school_name,school_encoded,cluster,xep_loai
5746,8.2,8.2,8.3,8.2,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
5747,4.0,3.9,6.4,4.8,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
5748,6.5,5.9,6.3,6.2,Trường THCS Bạch Đằng,4.0,4,Trung bình
5749,7.8,7.6,7.6,7.7,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
5750,5.9,6.2,5.9,6.0,Trường THCS Hai Bà Trưng,12.0,4,Trung bình
5751,7.7,7.5,7.3,7.5,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5752,9.0,8.7,8.6,8.8,Trường THPT Gia Định,17.0,0,Xuất sắc
5753,7.8,8.0,8.3,8.0,Trường THCS Colette,16.0,3,Giỏi
5754,7.9,7.1,8.2,7.7,Trường THPT Gia Định,17.0,3,Giỏi
5755,8.1,8.4,8.4,8.3,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
5756,9.1,8.6,8.8,8.8,Trường THCS Hai Bà Trưng,12.0,0,Xuất sắc
5757,7.6,7.4,7.8,7.6,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5758,8.9,8.6,9.0,8.8,Trường THPT Bùi Thị Xuân,11.0,0,Xuất sắc
5759,8.5,8.5,8.5,8.5,Trường THCS Việt Úc,8.0,3,Giỏi
5760,7.5,7.4,7.4,7.4,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
5761,8.1,8.2,7.9,8.1,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5762,8.3,7.9,8.1,8.1,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
5763,7.1,6.6,7.4,7.0,Trường THCS Trần Văn Ơn,10.0,2,Khá
5764,6.9,6.4,7.1,6.8,Trường THPT Lê Quý Đôn,5.0,2,Khá
5765,8.9,8.3,8.8,8.7,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5766,7.0,6.8,7.4,7.1,Trường THCS Bạch Đằng,4.0,2,Khá
5767,7.5,7.3,7.7,7.5,THPT Nguyễn Hữu Cầu,1.0,2,Khá
5768,4.7,3.8,5.7,4.7,Trường THCS Nguyễn Du,2.0,1,Yếu
5769,6.6,5.6,6.0,6.1,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
5770,8.4,8.3,9.0,8.6,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5771,6.1,6.7,7.0,6.6,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
5772,7.1,7.4,7.0,7.2,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
5773,7.0,6.5,7.1,6.9,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
5774,6.8,7.6,8.2,7.5,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
5775,8.3,7.6,8.1,8.0,Trường THCS Bạch Đằng,4.0,2,Khá
5776,8.4,7.8,8.7,8.3,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
5777,7.3,7.0,7.3,7.2,Trường THCS Nguyễn Du,2.0,2,Khá
5778,7.5,7.6,7.3,7.5,Trường THCS Á Châu,6.0,2,Khá
5779,6.1,6.1,6.4,6.2,Trường THCS Hai Bà Trưng,12.0,4,Trung bình
5780,7.7,7.5,7.9,7.7,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
5781,7.9,7.6,7.3,7.6,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5782,9.4,9.0,9.2,9.2,Trường THPT Gia Định,17.0,0,Xuất sắc
5783,6.9,7.1,7.4,7.1,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5784,7.3,6.3,7.4,7.0,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
5785,6.3,5.6,6.2,6.0,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
5786,9.5,9.1,9.5,9.4,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5787,7.9,7.2,8.0,7.7,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5788,7.8,8.0,8.1,8.0,Trường THCS Việt Úc,8.0,2,Khá
5789,8.6,8.7,9.0,8.8,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5790,7.9,7.8,7.9,7.9,Trường THCS Việt Úc,8.0,2,Khá
5791,9.8,9.7,10.0,9.8,Trường THPT Gia Định,17.0,0,Xuất sắc
5792,8.0,8.0,8.3,8.1,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5793,6.4,5.4,5.9,5.9,Trường THCS Nguyễn Du,2.0,4,Trung bình
5794,8.5,8.2,8.1,8.3,Trường THPT Phú Nhuận,9.0,3,Giỏi
5795,8.5,8.4,8.8,8.6,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5796,8.3,8.3,8.3,8.3,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5797,7.1,6.9,7.4,7.1,Trường THPT Trần Phú,7.0,2,Khá
5798,7.4,7.8,7.9,7.7,Trường THCS Việt Úc,8.0,2,Khá
5799,7.3,7.3,7.8,7.5,Trường THPT Phú Nhuận,9.0,2,Khá
5800,6.1,6.1,5.4,5.9,Trường THPT Nguyễn Thị Minh Khai,15.0,4,Trung bình
5801,6.5,4.7,5.5,5.6,Trường THCS Nguyễn Du,2.0,4,Trung bình
5802,9.3,9.1,9.6,9.3,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5803,8.2,7.5,7.7,7.8,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5804,6.8,6.4,7.4,6.9,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
5805,8.3,7.9,8.2,8.1,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5806,8.3,8.2,8.1,8.2,Trường THCS Colette,16.0,3,Giỏi
5807,9.7,9.5,9.9,9.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5808,8.1,7.9,7.7,7.9,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
5809,4.8,4.3,5.7,4.9,Trường THCS Á Châu,6.0,1,Yếu
5810,9.4,9.1,9.3,9.3,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5811,8.8,8.4,8.6,8.6,Trường THCS Colette,16.0,0,Xuất sắc
5812,9.5,9.1,9.3,9.3,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5813,8.4,8.4,8.3,8.4,Trường THCS Colette,16.0,3,Giỏi
5814,9.2,8.7,8.9,8.9,Trường THPT Lê Quý Đôn,5.0,0,Xuất sắc
5815,9.3,9.1,9.3,9.2,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5816,9.9,9.9,9.8,9.9,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5817,8.7,8.5,8.6,8.6,Trường THCS Trần Văn Ơn,10.0,0,Xuất sắc
5818,8.8,8.5,8.6,8.6,Trường THCS Colette,16.0,0,Xuất sắc
5819,8.2,7.9,8.4,8.2,Trường THPT Gia Định,17.0,3,Giỏi
5820,7.9,7.6,7.5,7.7,THPT Nguyễn Hữu Cầu,1.0,2,Khá
5821,9.8,9.8,10.0,9.9,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5822,8.0,7.9,7.6,7.8,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
5823,7.3,7.2,7.5,7.3,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
5824,5.2,5.7,6.1,5.7,Trường THCS Bạch Đằng,4.0,4,Trung bình
5825,8.1,8.4,8.4,8.3,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5826,8.1,7.2,7.8,7.7,Trường THCS Á Châu,6.0,2,Khá
5827,6.1,5.3,6.5,6.0,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
5828,5.7,6.3,6.2,6.1,Trường THCS Nguyễn Du,2.0,4,Trung bình
5829,7.7,7.2,8.1,7.7,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5830,6.9,7.0,7.1,7.0,Trường THPT Trần Phú,7.0,2,Khá
5831,8.2,7.9,7.9,8.0,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
5832,6.3,6.2,6.5,6.3,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
5833,7.0,6.7,6.8,6.8,Trường THPT Phú Nhuận,9.0,2,Khá
5834,7.9,7.7,8.1,7.9,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
5835,8.0,8.0,8.3,8.1,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5836,6.6,6.3,5.4,6.1,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
5837,6.1,6.2,6.1,6.1,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
5838,6.5,6.8,7.1,6.8,Trường THCS Nguyễn Du,2.0,2,Khá
5839,8.3,8.1,8.2,8.2,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
5840,5.9,5.4,6.1,5.8,Trường THPT Trần Phú,7.0,4,Trung bình
5841,9.8,9.7,10.0,9.8,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5842,8.1,7.8,8.4,8.1,Trường THCS Colette,16.0,3,Giỏi
5843,6.1,5.8,6.8,6.2,Trường THCS Colette,16.0,4,Trung bình
5844,7.7,7.3,8.5,7.8,Trường THPT Phú Nhuận,9.0,2,Khá
5845,8.1,8.0,8.1,8.1,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
5846,8.6,8.7,8.5,8.6,Trường THPT Nguyễn Hữu Huân,13.0,0,Xuất sắc
5847,9.1,9.4,9.4,9.3,Trường THCS Colette,16.0,0,Xuất sắc
5848,5.6,5.9,6.0,5.8,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
5849,5.6,5.8,6.7,6.0,Trường THPT Trần Phú,7.0,4,Trung bình
5850,8.1,7.8,7.7,7.9,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
5851,9.4,9.1,9.4,9.3,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5852,9.8,9.7,9.9,9.8,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5853,8.3,8.3,8.2,8.3,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
5854,9.4,9.2,9.6,9.4,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5855,8.2,8.5,8.4,8.4,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5856,8.5,8.1,8.4,8.3,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
5857,5.1,3.3,5.8,4.7,Trường THCS Nguyễn Du,2.0,1,Yếu
5858,9.3,9.1,9.5,9.3,Trường THPT Nguyễn Hữu Huân,13.0,0,Xuất sắc
5859,7.7,7.5,8.4,7.9,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5860,8.3,7.8,8.5,8.2,Trường THPT Phú Nhuận,9.0,3,Giỏi
5861,9.1,8.7,8.7,8.8,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5862,8.1,8.4,8.2,8.2,Trường THPT Gia Định,17.0,3,Giỏi
5863,6.1,5.6,6.0,5.9,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
5864,5.7,6.2,6.2,6.0,Trường THPT Bùi Thị Xuân,11.0,4,Trung bình
5865,7.5,7.2,7.7,7.5,Trường THCS Colette,16.0,3,Giỏi
5866,9.4,9.0,9.2,9.2,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5867,8.9,8.7,8.7,8.8,Trường THPT Gia Định,17.0,0,Xuất sắc
5868,8.4,8.3,8.8,8.5,Trường THPT Bùi Thị Xuân,11.0,0,Xuất sắc
5869,8.0,8.3,8.2,8.2,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
5870,8.9,8.8,9.2,9.0,Trường THCS Colette,16.0,0,Xuất sắc
5871,4.0,3.1,5.0,4.0,Trường THPT Mạc Đĩnh Chi,3.0,1,Yếu
5872,8.7,9.0,9.0,8.9,Trường THPT Bùi Thị Xuân,11.0,0,Xuất sắc
5873,9.9,9.7,9.9,9.8,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5874,3.0,3.7,5.3,4.0,Trường THCS Nguyễn Du,2.0,1,Yếu
5875,10.0,9.7,9.9,9.9,Trường THPT Gia Định,17.0,0,Xuất sắc
5876,9.2,8.9,9.4,9.2,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5877,5.7,5.7,6.5,6.0,Trường THCS Hai Bà Trưng,12.0,4,Trung bình
5878,7.2,6.9,7.2,7.1,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5879,7.2,8.0,8.0,7.7,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5880,7.1,6.9,7.6,7.2,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5881,5.4,6.3,6.9,6.2,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
5882,8.2,7.9,8.3,8.1,Trường THCS Việt Úc,8.0,2,Khá
5883,8.4,8.3,8.5,8.4,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5884,6.2,6.2,5.8,6.1,Trường THCS Bạch Đằng,4.0,4,Trung bình
5885,6.5,6.7,6.7,6.6,Trường THCS Bạch Đằng,4.0,4,Trung bình
5886,9.8,9.6,9.9,9.8,Trường THPT Gia Định,17.0,0,Xuất sắc
5887,8.6,8.5,9.1,8.7,Trường THCS Việt Úc,8.0,0,Xuất sắc
5888,9.5,8.6,9.2,9.1,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5889,6.4,5.6,5.8,5.9,Trường THCS Bạch Đằng,4.0,4,Trung bình
5890,8.1,8.6,8.3,8.3,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
5891,8.4,8.8,8.8,8.7,Trường THPT Nguyễn Hữu Huân,13.0,0,Xuất sắc
5892,8.5,8.7,9.0,8.7,Trường THPT Trần Phú,7.0,0,Xuất sắc
5893,4.5,3.4,5.6,4.5,Trường THPT Lê Quý Đôn,5.0,1,Yếu
5894,8.9,9.1,9.3,9.1,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5895,7.2,6.4,6.8,6.8,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
5896,7.0,7.0,7.5,7.2,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5897,7.4,7.5,7.5,7.5,Trường THPT Gia Định,17.0,3,Giỏi
5898,6.8,7.4,7.1,7.1,Trường THCS Trần Văn Ơn,10.0,2,Khá
5899,3.8,4.2,5.8,4.6,THPT Nguyễn Hữu Cầu,1.0,1,Yếu
5900,9.4,8.7,9.4,9.2,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5901,5.0,6.5,4.0,5.2,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
5902,4.3,3.6,5.1,4.3,Trường THCS Bạch Đằng,4.0,1,Yếu
5903,8.1,8.0,8.1,8.1,Trường THCS Colette,16.0,3,Giỏi
5904,8.7,8.8,8.7,8.7,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5905,9.0,9.1,9.0,9.0,Trường THCS Colette,16.0,0,Xuất sắc
5906,9.6,9.6,9.9,9.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5907,7.4,7.3,7.6,7.4,Trường THPT Trần Phú,7.0,2,Khá
5908,6.1,6.0,6.0,6.0,Trường THCS Việt Úc,8.0,4,Trung bình
5909,9.5,9.0,9.1,9.2,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5910,3.3,3.5,5.1,4.0,Trường THPT Lê Quý Đôn,5.0,1,Yếu
5911,8.8,8.7,9.1,8.9,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5912,8.6,8.1,7.8,8.2,Trường THPT Trần Phú,7.0,2,Khá
5913,3.9,3.8,4.6,4.1,Trường THCS Bạch Đằng,4.0,1,Yếu
5914,2.8,4.7,4.7,4.1,Trường THPT Lê Quý Đôn,5.0,1,Yếu
5915,6.8,6.7,6.8,6.8,Trường THCS Việt Úc,8.0,2,Khá
5916,7.9,7.3,8.1,7.8,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
5917,8.6,8.7,8.9,8.7,Trường THPT Nguyễn Hữu Huân,13.0,0,Xuất sắc
5918,9.2,9.3,9.5,9.3,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5919,8.0,8.0,8.1,8.0,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5920,6.7,6.0,6.6,6.4,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
5921,8.6,8.6,8.8,8.7,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5922,7.2,7.4,7.2,7.3,Trường THCS Colette,16.0,3,Giỏi
5923,6.7,6.6,7.1,6.8,Trường THCS Á Châu,6.0,2,Khá
5924,8.6,8.4,8.8,8.6,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5925,6.2,5.7,6.5,6.1,Trường THCS Bạch Đằng,4.0,4,Trung bình
5926,7.6,7.9,7.3,7.6,Trường THPT Lê Quý Đôn,5.0,2,Khá
5927,9.6,9.7,10.0,9.8,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5928,6.3,6.7,6.1,6.4,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
5929,8.4,7.8,7.6,7.9,Trường THCS Nguyễn Du,2.0,2,Khá
5930,8.3,8.2,8.2,8.2,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
5931,5.0,4.7,5.5,5.1,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
5932,8.7,8.6,8.6,8.6,Trường THPT Gia Định,17.0,0,Xuất sắc
5933,8.3,8.9,8.7,8.6,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5934,7.2,7.4,7.4,7.3,Trường THPT Gia Định,17.0,3,Giỏi
5935,8.1,8.3,8.6,8.3,Trường THCS Colette,16.0,3,Giỏi
5936,8.0,8.2,7.7,8.0,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5937,3.3,3.9,5.4,4.2,Trường THCS Nguyễn Du,2.0,1,Yếu
5938,9.4,9.1,9.1,9.2,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5939,6.7,5.7,6.2,6.2,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
5940,7.9,7.5,8.0,7.8,Trường THPT Phú Nhuận,9.0,2,Khá
5941,6.8,6.8,8.2,7.3,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
5942,8.7,8.6,9.0,8.8,Trường THCS Á Châu,6.0,0,Xuất sắc
5943,7.9,8.1,8.5,8.2,Trường THPT Bùi Thị Xuân,11.0,3,Giỏi
5944,7.2,6.9,6.5,6.9,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
5945,5.8,5.8,6.1,5.9,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
5946,4.0,4.6,4.8,4.5,Trường THPT Bùi Thị Xuân,11.0,1,Yếu
5947,5.4,6.1,5.9,5.8,Trường THPT Mạc Đĩnh Chi,3.0,4,Trung bình
5948,9.8,9.8,9.9,9.8,Trường THCS Colette,16.0,0,Xuất sắc
5949,6.2,5.6,6.1,6.0,Trường THCS Bạch Đằng,4.0,4,Trung bình
5950,5.6,6.2,6.2,6.0,Trường THCS Nguyễn Du,2.0,4,Trung bình
5951,6.2,6.0,5.9,6.0,Trường THCS Nguyễn Du,2.0,4,Trung bình
5952,8.0,8.2,7.9,8.0,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
5953,8.6,7.7,8.2,8.2,Trường THCS Việt Úc,8.0,2,Khá
5954,8.1,8.1,8.3,8.2,Trường THPT Gia Định,17.0,3,Giỏi
5955,8.0,7.7,8.4,8.0,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
5956,7.5,7.0,7.2,7.2,Trường THPT Phú Nhuận,9.0,2,Khá
5957,9.8,9.7,9.8,9.8,Trường THPT Gia Định,17.0,0,Xuất sắc
5958,5.1,2.7,4.2,4.0,Trường THCS Nguyễn Du,2.0,1,Yếu
5959,9.1,8.9,9.1,9.0,Trường THCS Colette,16.0,0,Xuất sắc
5960,3.8,4.4,6.9,5.0,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
5961,8.5,8.4,8.8,8.6,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5962,8.1,7.7,8.4,8.1,Trường THCS Trần Văn Ơn,10.0,3,Giỏi
5963,9.8,9.5,10.0,9.8,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5964,8.6,8.7,8.9,8.7,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
5965,6.2,6.0,6.1,6.1,Trường THCS Nguyễn Du,2.0,4,Trung bình
5966,8.5,8.7,9.0,8.7,Trường THPT Trần Phú,7.0,0,Xuất sắc
5967,8.6,8.1,8.2,8.3,Trường THPT Gia Định,17.0,3,Giỏi
5968,8.7,8.8,9.0,8.8,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
5969,7.3,7.3,8.0,7.5,Trường THCS Colette,16.0,3,Giỏi
5970,7.6,7.6,7.4,7.5,Trường THPT Trần Phú,7.0,2,Khá
5971,3.7,3.6,3.7,3.7,Trường THCS Bạch Đằng,4.0,1,Yếu
5972,8.4,8.2,8.3,8.3,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
5973,7.2,7.7,7.3,7.4,Trường THPT Mạc Đĩnh Chi,3.0,2,Khá
5974,8.0,8.3,8.2,8.2,Trường THPT Phú Nhuận,9.0,3,Giỏi
5975,8.7,8.9,8.8,8.8,Trường THCS Colette,16.0,0,Xuất sắc
5976,6.9,6.8,7.5,7.1,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
5977,6.6,5.8,6.6,6.3,Trường THCS Bạch Đằng,4.0,4,Trung bình
5978,7.2,6.9,8.0,7.4,Trường THPT Lê Quý Đôn,5.0,2,Khá
5979,9.5,9.6,10.0,9.7,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5980,6.6,7.1,8.3,7.3,Trường THPT Gia Định,17.0,3,Giỏi
5981,8.2,8.2,8.1,8.2,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
5982,8.1,8.2,8.4,8.2,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
5983,8.3,7.9,8.1,8.1,Trường THPT Phú Nhuận,9.0,3,Giỏi
5984,4.0,4.2,5.0,4.4,Trường THPT Lê Quý Đôn,5.0,1,Yếu
5985,8.7,8.3,8.8,8.6,Trường THCS Nguyễn Hữu Thọ,14.0,0,Xuất sắc
5986,7.1,7.1,7.0,7.1,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
5987,5.6,4.7,5.6,5.3,Trường THPT Lê Quý Đôn,5.0,4,Trung bình
5988,5.6,5.9,6.3,5.9,Trường THCS Nguyễn Du,2.0,4,Trung bình
5989,6.2,5.5,6.9,6.2,Trường THCS Nguyễn Du,2.0,4,Trung bình
5990,7.3,6.7,7.1,7.0,Trường THPT Phú Nhuận,9.0,2,Khá
5991,8.2,8.1,7.9,8.1,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
5992,5.4,5.4,6.3,5.7,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
5993,7.3,7.6,7.8,7.6,Trường THCS Nguyễn Du,2.0,2,Khá
5994,8.3,8.1,8.4,8.3,Trường THCS Hai Bà Trưng,12.0,3,Giỏi
5995,9.6,9.7,9.8,9.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
5996,6.1,6.1,6.8,6.3,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
5997,5.0,3.5,4.0,4.2,Trường THPT Lê Quý Đôn,5.0,1,Yếu
5998,7.4,6.8,7.4,7.2,Trường THPT Lê Quý Đôn,5.0,2,Khá
5999,9.9,9.7,10.0,9.9,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
6000,8.3,7.9,8.0,8.1,Trường THCS Nguyễn Du,2.0,2,Khá
6001,9.0,8.5,8.8,8.8,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
6002,9.5,9.6,10.0,9.7,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
6003,7.3,7.3,7.2,7.3,Trường THPT Phú Nhuận,9.0,2,Khá
6004,8.4,7.6,8.5,8.2,Trường THCS Việt Úc,8.0,2,Khá
6005,5.8,6.4,6.2,6.1,Trường THCS Bạch Đằng,4.0,4,Trung bình
6006,6.3,5.6,6.4,6.1,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
6007,7.0,7.2,7.7,7.3,Trường THCS Nguyễn Du,2.0,2,Khá
6008,7.6,7.5,8.3,7.8,Trường THPT Lê Quý Đôn,5.0,2,Khá
6009,6.9,6.7,7.1,6.9,Trường THCS Đoàn Thị Điểm,0.0,2,Khá
6010,4.7,3.1,4.2,4.0,Trường THCS Á Châu,6.0,1,Yếu
6011,6.0,5.6,7.0,6.2,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
6012,7.4,7.0,6.5,7.0,Trường THCS Trần Văn Ơn,10.0,2,Khá
6013,5.9,4.7,6.0,5.5,Trường THPT Lê Quý Đôn,5.0,4,Trung bình
6014,9.9,9.6,9.7,9.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
6015,6.6,7.0,6.9,6.8,Trường THPT Trần Phú,7.0,2,Khá
6016,7.4,7.8,7.6,7.6,Trường THCS Trần Văn Ơn,10.0,2,Khá
6017,4.9,4.2,6.0,5.0,Trường THCS Nguyễn Du,2.0,1,Yếu
6018,4.1,4.7,5.0,4.6,Trường THPT Lê Quý Đôn,5.0,1,Yếu
6019,8.5,8.9,9.1,8.8,Trường THCS Việt Úc,8.0,0,Xuất sắc
6020,6.5,7.4,6.7,6.9,Trường THPT Gia Định,17.0,3,Giỏi
6021,5.6,5.4,6.1,5.7,Trường THCS Đoàn Thị Điểm,0.0,4,Trung bình
6022,8.5,8.3,8.0,8.3,Trường THPT Nguyễn Thượng Hiền,19.0,3,Giỏi
6023,8.5,8.2,8.1,8.3,Trường THPT Trần Phú,7.0,2,Khá
6024,9.1,9.4,9.3,9.3,Trường THPT Nguyễn Thị Minh Khai,15.0,0,Xuất sắc
6025,8.1,8.0,8.3,8.1,Trường THCS Nguyễn Hữu Thọ,14.0,3,Giỏi
6026,7.9,8.3,8.1,8.1,Trường THCS Lê Quý Đôn,18.0,3,Giỏi
6027,6.6,5.6,5.7,6.0,THPT Nguyễn Hữu Cầu,1.0,4,Trung bình
6028,6.8,6.7,7.5,7.0,Trường THCS Á Châu,6.0,2,Khá
6029,7.2,7.4,6.9,7.2,Trường THPT Nguyễn Hữu Huân,13.0,3,Giỏi
6030,9.7,9.6,9.7,9.7,Trường THPT Nguyễn Thượng Hiền,19.0,0,Xuất sắc
6031,9.1,9.2,9.3,9.2,Trường THCS Lê Quý Đôn,18.0,0,Xuất sắc
6032,4.5,4.1,6.2,4.9,Trường THCS Đoàn Thị Điểm,0.0,1,Yếu
6033,6.4,5.2,5.9,5.8,Trường THCS Nguyễn Du,2.0,4,Trung bình
6034,7.7,7.8,7.8,7.8,Trường THCS Nguyễn Du,2.0,2,Khá
6035,7.7,7.6,8.0,7.8,Trường THPT Phú Nhuận,9.0,2,Khá
6036,7.6,7.2,7.4,7.4,Trường THPT Nguyễn Thị Minh Khai,15.0,3,Giỏi
